year;state;country;gdp;cpi;lt_r;st_r;gpb_pot;glob_cycle;tbu;ebu;td_att1;td_att2;td_att3;td_att4;td_att5;ed_att1;ed_att2;ed_att3;ed_att4;ed_att5;in;cons;bci;cci;un_r;wage;st_r_1;tfp;epd;rev;pmr;lf_r;epl;hours;emp;brr
2009;SWE;16;28.97143645;4.558339725;3.25;0.399166667;-0.410356125;32.14185645;0;0;0;0;0;0;0;0;0;0;0;0;27.48953704;28.19485656;4.567348988;4.605594763;8.306471609;12.65488691;0.399166667;2.32998179;50.12654981;51.57186119;1.61;70.64099529;0.733333333;1613.444422;4499233.338;0.620217285
2010;SWE;16;29.02920946;4.569853071;2.893333333;0.504166667;0.22069666;32.19380663;0;0;0;0;0;0;0;0;0;0;0;0;27.54817523;28.23629837;4.617394423;4.635568361;8.578994981;12.68113797;0.504166667;2.373694649;48.19781317;50.36982504;1.48;70.46969363;0.733333333;1631.56365;4522299.998;0.620217285
2011;SWE;16;29.05987915;4.599034625;2.605833333;1.654166667;0.092047901;32.23300423;0;0;0;0;0;0;0;0;0;0;0;0;27.6071392;28.25543968;4.614188226;4.609507026;7.770781066;12.71001665;1.654166667;2.38117075;47.29810993;49.49531976;1.48;70.89559892;0.733333333;1631.83871;4625833.33;0.620217285
2012;SWE;16;29.05665157;4.607879171;1.5925;1.253333333;-0.912969245;32.26566272;0;0;0;0;0;0;0;0;0;0;0;0;27.59837808;28.26266516;4.592274991;4.600014225;7.961246633;12.737703;1.253333333;2.368556701;48.67875822;49.55558013;1.48;71.0358206;0.733333333;1631.677531;4654975.001;0.620217285
2013;SWE;16;29.06693387;4.607436144;2.120833333;0.925;-1.296297618;32.29866832;0;0;0;0;0;0;0;0;0;0;0;0;27.60272143;28.28021641;4.592972319;4.610298215;8.016659687;12.75491449;0.925;2.372672205;49.61341555;49.94766241;1.4;71.36546679;0.733333333;1623.11683;4704158.335;0.620217285
2014;SWE;16;29.01411536;4.605638142;1.719366667;0.661733333;-1.37331821;32.3326372;0;0;0;0;0;0;0;0;0;0;0;0;27.66284919;28.30950126;4.607093219;4.61226227;7.924842645;12.77715187;0.661733333;2.381431268;49.50391501;49.08382281;1.4;71.80413956;0.733333333;1630.248597;4771349.998;0.620217285
2015;SWE;16;29.07718923;4.605170186;0.720166667;-0.187758333;0.034068197;32.36493626;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.71640033;28.34307837;4.609624534;4.599476273;7.395833832;12.80192728;-0.187758333;2.414776412;48.1709801;49.21293865;1.4;71.86703101;0.733333333;1621.396839;4837850.003;0.620217285
2016;SWE;16;29.11421076;4.614964754;0.539666667;-0.489958333;0.97626711;32.39580702;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.75498943;28.36226819;4.613727765;4.600882633;6.938341646;12.82731892;-0.489958333;2.430769275;48.37235476;50.63626338;1.4;71.88104793;0.733333333;1623.714911;4910041.672;0.620217285
2017;SWE;16;29.16154352;4.632750635;0.651641667;-0.50255;1.39171457;32.43231714;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.81359264;28.38372411;4.633102586;4.61028359;6.663103593;12.84996752;-0.50255;2.429429371;47.71858139;50.51584321;1.4;72.52985086;0.733333333;1620.763856;5020824.996;0.620217285
2018;SWE;16;29.20718969;4.652097622;0.6511;-0.392175;0.79820296;32.46719191;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.85869041;28.39981366;4.634622186;4.604080184;6.289578108;12.87748757;-0.392175;2.434874441;47.84581061;50.40267638;1.42;72.97326736;0.733333333;1628.901312;5112824.999;0.620217285
2019;SWE;16;29.24846688;4.66978184;-0.010525;-0.020833333;0.299759927;32.49591362;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.85059832;28.40962555;4.608926879;4.592593547;6.75767837;12.90938771;-0.020833333;NaN;47.73620094;49.94325622;NaN;73.03643305;0.733333333;NaN;5126832.397;0.620217285
1977;USA;17;29.45944836;3.241023371;7.41917;5.54;-0.829745125;31.04707427;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.68198035;29.01304889;4.612983912;4.606002714;7.038415235;9.378430187;5.54;2.141551173;28.95330884;30.04953335;NaN;62.70383033;0.066666667;1844.000001;92017250.02;0.63127989
1978;USA;17;29.51332336;3.31418795;8.41;7.93;0.000989821;31.09056916;0.13903;0;0;0;0;0;0;0;0;0;0;0;27.78320987;29.05588213;4.619272857;4.595450604;6.051928637;9.447933279;7.93;2.159489008;27.91701745;30.26682966;NaN;63.71488387;0.066666667;1836.000001;96046166.61;0.637133337
1979;USA;17;29.54449367;3.421693402;9.4425;11.19;0.408035199;31.12906084;0;0;0;0;0;0;0;0;0;0;0;0;27.83863673;29.07937436;4.603661916;4.576770283;5.845368936;9.525296616;11.19;2.161669554;27.58869518;30.62901936;NaN;64.36474092;0.066666667;1833.999999;98825250.08;0.645161186
1980;USA;17;29.5419227;3.548313917;11.46;13.35;-1.06050545;31.14232473;0;0;0;0;0;0;0;0;0;0;0;0;27.7947628;29.0762469;4.583569691;4.574338547;7.170589738;9.610583203;13.35;2.151899114;29.08799588;30.98038519;NaN;64.56706812;0.066666667;1815.999999;99303333.38;0.652341537
1981;USA;17;29.56698338;3.646488482;13.9108;16.39;-0.405181426;31.1636005;-0.31092;0;0;0;0;0;0;0;0;0;0;0;27.81365929;29.09001746;4.588931135;4.583375072;7.615609407;9.697735299;16.39;2.162496638;29.12933884;31.68160261;NaN;64.76543374;0.066666667;1811.999999;100399583.2;0.674544591
1982;USA;17;29.54879043;3.70627149;13.0008;12.24;-2.504572604;31.16929568;0;0;0;0;0;0;0;0;0;0;0;0;27.76273335;29.10454995;4.569593594;4.578924982;9.719266869;9.763983743;12.24;2.145226101;30.86708905;31.34712361;NaN;64.9310941;0.066666667;1803.000001;99529166.7;0.670235283
1983;USA;17;29.59360997;3.737890644;11.105;9.09;-3.029527604;31.19290492;0;0;0;0;0;0;0;0;0;0;0;0;27.83281028;29.1596155;4.618584222;4.606430359;9.589481275;9.811756712;9.09;2.167279706;30.7293196;30.79394695;NaN;64.98108007;0.066666667;1822.000002;100821666.6;0.675693999
1984;USA;17;29.66347718;3.780157379;12.4383;10.23;-1.899493474;31.24011575;0;0;0;0;0;0;0;0;0;0;0;0;27.97265146;29.21088603;4.611658111;4.619541177;7.512503835;9.861842444;10.23;2.194970194;29.17981713;30.74922604;NaN;65.50051904;0.066666667;1838.999999;105002749.9;0.6752152
1985;USA;17;29.70432763;3.815149127;10.6233;8.1;-2.060235422;31.27879729;0;0;0.11061;0;0.43946;0;0;0;0;0;0;0;28.04035208;29.26136497;4.595420697;4.6137682;7.199794459;9.903391275;8.1;2.212878008;29.28813355;31.22711786;NaN;65.96787003;0.066666667;1838;107154000.1;0.67035362
1986;USA;17;29.7383684;3.833951724;7.6825;6.8;-2.232995391;31.31138441;0;0;0;0;0;0;0;0;0;0;0;0;28.07132556;29.3018175;4.600152962;4.616010055;6.996443793;9.942291011;6.8;2.224433299;29.6862901;31.49364424;NaN;66.79738853;0.066666667;1828.999998;109600583.4;0.670692425
1987;USA;17;29.77237939;3.869941871;8.38417;6.66;-1.118611519;31.34992528;0;0;-0.15686;0;0;0;0;0;0;0;0;0;28.08885727;29.33521087;4.614712381;4.610590644;6.185502498;9.986643377;6.66;2.227682661;29.51642523;32.2879007;NaN;67.41282339;0.066666667;1838.999999;112439333.3;0.589607498
1988;USA;17;29.81330125;3.909909814;8.84583;7.57;-0.412637313;31.39266997;0.51127;0;0;0;0;0;0;0;0;0;0;0;28.11171119;29.37613088;4.612304509;4.614657786;5.503860147;10.0339921;7.57;2.24447715;29.01731236;32.12000226;NaN;67.89984671;0.066666667;1836.999999;114974083.4;0.587536937
1989;USA;17;29.8493688;3.957051029;8.49917;9.21;-0.133848243;31.4303143;0;0;0;0;0;0;0;0;0;0;0;0;28.14059396;29.40486947;4.594830793;4.613113884;5.267364999;10.0660837;9.21;2.253591922;29.07530681;32.32613116;NaN;68.55008903;0.066666667;1848;117327000;0.587930049
1990;USA;17;29.86805277;4.009624092;8.55;8.1;-1.110824009;31.47388909;0;0.30049;0;0;0;0;0;0.6045;0.51965;0.31391;0.55589;0.26495;28.1395481;29.42481019;4.588839835;4.598136071;5.610350399;10.11137367;8.1;2.261004164;29.83282242;32.24433532;NaN;68.9597038;0.066666667;1833;118795666.6;0.588854103
1991;USA;17;29.86696949;4.051101525;7.85833;5.69;-1.537446782;31.5072988;0;0;0;0;0;0;0;0;0;0;0;0;28.09760641;29.42661323;4.590539181;4.592673139;6.837885306;10.14788846;5.69;2.262469329;30.72498624;32.35207662;NaN;68.50321789;0.066666667;1823.000001;117712583.4;0.588220111
1992;USA;17;29.90158805;4.080940091;7.01;3.52;-2.470379298;31.54337207;0;0;0;0;0;0;0;0;0;0;0;0;28.13779052;29.46275422;4.603704638;4.592127634;7.502916037;10.19689889;3.52;2.286658637;31.98167455;32.16174887;NaN;68.68703341;0.066666667;1822.000002;118487916.5;0.58726315
